OrderID,CustomerID,StoreID,EmployeeID,OrderDate,OrderStatus
14232,4297,25,10,2024-04-16 09:00:00,Completed
14233,4963,17,46,2024-11-08 13:00:00,Completed
14234,362,2,,2023-06-27 15:00:00,Completed
14235,4190,19,23,2023-09-30 10:00:00,Completed
14236,4833,2,,2024-11-04 15:00:00,Completed
14237,3216,24,,2024-08-24 11:00:00,Completed
14238,2993,4,43,2024-03-04 21:00:00,Completed
14239,4427,1,38,2023-01-16 16:00:00,Completed
14240,3566,24,24,2023-06-29 10:00:00,Completed
14241,4194,10,,2024-09-27 18:00:00,Completed
14242,1956,10,15,2023-08-12 09:00:00,Completed
14243,3502,25,8,2023-12-27 17:00:00,Completed
14244,4260,11,28,2024-09-20 19:00:00,Completed
14245,2723,13,21,2023-03-11 17:00:00,Completed
14246,330,21,33,2024-03-28 19:00:00,Completed
14247,3842,10,9,2023-11-23 13:00:00,Completed
14248,3509,22,3,2023-10-14 14:00:00,Completed
14249,93,17,1,2024-08-28 13:00:00,Completed
14250,3540,9,11,2023-01-10 12:00:00,Completed
14251,3878,10,42,2023-08-19 13:00:00,Completed
14252,3207,17,,2023-04-06 20:00:00,Pending
14253,4728,1,13,2024-09-12 17:00:00,Completed
14254,4739,16,18,2023-02-04 10:00:00,Completed
14255,4886,25,24,2023-03-11 17:00:00,Completed
14256,884,4,,2023-07-06 21:00:00,Completed
14257,1763,24,22,2024-03-29 13:00:00,Completed
14258,4146,15,42,2024-03-13 18:00:00,Completed
14259,3736,3,,2023-05-09 15:00:00,Completed
14260,390,24,21,2023-08-30 18:00:00,Completed
14261,915,4,38,2023-12-10 13:00:00,Completed
14262,3147,22,14,2023-01-25 18:00:00,Completed
14263,3018,18,,2024-09-01 20:00:00,Completed
14264,313,3,2,2023-10-27 15:00:00,Completed
14265,4004,24,13,2024-04-15 12:00:00,Completed
14266,1412,22,,2024-12-04 12:00:00,Completed
14267,3070,2,29,2023-01-10 11:00:00,Completed
14268,3843,4,10,2024-09-02 16:00:00,Completed
14269,3814,24,,2023-12-03 15:00:00,Completed
14270,2493,24,3,2023-11-25 11:00:00,Completed
14271,3245,19,48,2024-04-09 11:00:00,Completed
14272,4116,2,7,2023-01-30 14:00:00,Completed
14273,1657,6,20,2023-06-16 18:00:00,Cancelled
14274,1447,4,45,2023-09-18 12:00:00,Completed
14275,4338,23,10,2024-06-18 16:00:00,Completed
14276,500,10,39,2023-08-27 11:00:00,Completed
14277,3134,2,12,2023-03-26 18:00:00,Completed
14278,3084,10,5,2023-12-02 17:00:00,Completed
14279,3582,8,22,2023-11-19 14:00:00,Completed
14280,162,2,,2023-01-23 18:00:00,Completed
14281,554,23,18,2024-07-24 14:00:00,Completed
14282,2833,7,41,2023-09-19 14:00:00,Completed
14283,491,25,,2023-04-20 13:00:00,Completed
14284,3656,13,,2023-05-25 18:00:00,Cancelled
14285,2754,3,4,2024-09-11 21:00:00,Completed
14286,721,22,41,2024-12-01 14:00:00,Completed
14287,2690,9,,2023-02-25 12:00:00,Completed
14288,506,2,15,2023-11-27 16:00:00,Completed
14289,1296,3,21,2024-12-27 21:00:00,Completed
14290,3351,7,14,2023-06-04 09:00:00,Completed
14291,4875,17,10,2024-03-14 17:00:00,Completed
14292,4079,13,24,2024-04-14 21:00:00,Completed
14293,442,20,6,2023-11-12 19:00:00,Completed
14294,507,6,24,2024-03-12 20:00:00,Completed
14295,4770,11,,2024-12-08 13:00:00,Completed
14296,780,11,7,2024-11-13 20:00:00,Cancelled
14297,3995,1,31,2023-04-24 16:00:00,Completed
14298,4904,21,6,2024-05-05 21:00:00,Completed
14299,1421,25,14,2024-12-21 16:00:00,Completed
14300,706,6,16,2023-02-02 12:00:00,Completed
14301,2099,12,46,2023-12-24 21:00:00,Completed
14302,4794,18,40,2023-05-01 18:00:00,Completed
14303,583,15,21,2024-10-10 20:00:00,Completed
14304,894,24,,2024-11-30 20:00:00,Completed
14305,4065,7,,2023-07-29 15:00:00,Completed
14306,510,3,,2023-08-03 10:00:00,Completed
14307,3977,19,22,2024-05-13 16:00:00,Completed
14308,1804,16,16,2024-02-05 12:00:00,Completed
14309,1129,7,4,2024-01-04 18:00:00,Completed
14310,994,6,42,2023-06-01 12:00:00,Completed
14311,1730,13,49,2023-12-03 13:00:00,Completed
14312,3586,12,17,2023-01-21 20:00:00,Completed
14313,2963,10,,2023-05-27 13:00:00,Completed
14314,2795,25,6,2023-01-26 12:00:00,Completed
14315,4230,23,,2024-02-09 14:00:00,Completed
14316,2473,19,,2024-03-15 15:00:00,Completed
14317,2241,8,,2023-03-14 16:00:00,Completed
14318,4699,24,19,2023-06-03 21:00:00,Completed
14319,2094,1,11,2024-09-22 09:00:00,Completed
14320,173,14,16,2024-08-13 17:00:00,Completed
14321,272,24,28,2024-05-29 11:00:00,Cancelled
14322,226,25,13,2023-03-20 12:00:00,Completed
14323,4828,6,34,2023-05-24 11:00:00,Completed
14324,3575,25,6,2024-04-05 13:00:00,Completed
14325,68,14,26,2023-06-16 19:00:00,Completed
14326,2159,10,,2023-12-28 20:00:00,Completed
14327,3644,23,8,2024-07-13 13:00:00,Completed
14328,1582,16,,2024-04-28 13:00:00,Completed
14329,685,7,,2024-11-20 16:00:00,Pending
14330,4188,18,41,2023-08-13 09:00:00,Completed
14331,3610,25,13,2024-02-23 11:00:00,Completed
14332,1673,20,6,2024-03-19 19:00:00,Completed
14333,3960,7,,2023-09-04 12:00:00,Completed
14334,578,17,,2024-09-27 10:00:00,Completed
14335,4405,10,,2023-07-10 18:00:00,Completed
14336,1090,11,26,2023-04-05 09:00:00,Completed
14337,1488,13,,2023-12-31 13:00:00,Completed
14338,3165,1,40,2024-09-09 19:00:00,Completed
14339,4610,24,,2024-09-21 18:00:00,Completed
14340,1940,17,,2023-12-25 20:00:00,Completed
14341,3955,22,34,2023-07-11 14:00:00,Completed
14342,1648,6,,2024-12-07 14:00:00,Completed
14343,601,9,31,2024-09-08 18:00:00,Completed
14344,3204,17,45,2023-12-13 19:00:00,Completed
14345,3800,15,,2024-05-04 09:00:00,Completed
14346,1984,22,,2024-06-24 16:00:00,Completed
14347,3385,12,44,2024-01-28 09:00:00,Completed
14348,4125,13,50,2024-02-12 17:00:00,Completed
14349,4563,23,48,2024-06-26 15:00:00,Completed
14350,769,12,22,2024-12-11 15:00:00,Completed
14351,3144,18,46,2024-01-03 21:00:00,Completed
14352,1839,5,33,2023-03-19 19:00:00,Completed
14353,4166,3,11,2024-01-08 11:00:00,Completed
14354,3690,18,,2024-02-03 21:00:00,Completed
14355,4129,19,8,2023-01-19 10:00:00,Pending
14356,494,25,15,2024-03-15 10:00:00,Completed
14357,119,21,8,2023-09-26 11:00:00,Completed
14358,2322,19,31,2023-04-15 16:00:00,Pending
14359,527,3,,2023-01-05 19:00:00,Completed
14360,1491,10,24,2024-08-28 12:00:00,Completed
14361,1073,16,26,2023-02-26 09:00:00,Completed
14362,4366,13,45,2023-07-21 09:00:00,Completed
14363,2794,14,34,2024-06-08 19:00:00,Completed
14364,296,15,,2024-06-24 17:00:00,Completed
14365,1703,12,,2023-11-22 14:00:00,Completed
14366,4413,6,50,2023-04-18 13:00:00,Completed
14367,3236,22,1,2024-12-27 20:00:00,Completed
14368,705,21,50,2024-01-07 11:00:00,Completed
14369,4955,12,,2024-03-13 12:00:00,Cancelled
14370,2555,8,36,2023-07-25 19:00:00,Completed
14371,1848,23,41,2024-03-24 15:00:00,Completed
14372,3980,10,36,2024-03-25 19:00:00,Completed
14373,4055,17,18,2024-08-18 21:00:00,Completed
14374,762,14,31,2024-02-24 14:00:00,Completed
14375,1232,2,,2024-05-05 21:00:00,Completed
14376,2112,6,11,2023-03-14 21:00:00,Completed
14377,4557,2,43,2023-12-02 09:00:00,Completed
14378,1341,21,33,2023-01-15 11:00:00,Completed
14379,1124,18,46,2023-02-03 10:00:00,Completed
14380,4432,21,43,2023-08-09 18:00:00,Pending
14381,372,6,25,2023-11-11 16:00:00,Completed
14382,1010,9,44,2024-10-04 16:00:00,Completed
14383,1773,12,14,2024-12-10 11:00:00,Completed
14384,4148,25,,2023-12-25 15:00:00,Pending
14385,303,20,,2024-10-05 14:00:00,Completed
14386,4338,2,,2024-10-25 09:00:00,Completed
14387,4493,1,11,2024-11-04 20:00:00,Completed
14388,445,6,9,2023-11-27 15:00:00,Completed
14389,625,16,48,2023-02-27 17:00:00,Completed
14390,1010,10,48,2024-05-01 13:00:00,Completed
14391,2336,9,39,2024-05-05 20:00:00,Completed
14392,2450,15,,2023-02-11 12:00:00,Completed
14393,2861,25,43,2024-11-18 20:00:00,Completed
14394,11,11,4,2023-04-14 13:00:00,Completed
14395,545,24,,2023-05-16 12:00:00,Completed
14396,2675,21,,2023-12-25 20:00:00,Completed
14397,2921,9,,2024-01-14 21:00:00,Completed
14398,2017,14,33,2023-02-13 21:00:00,Completed
14399,2947,7,21,2024-09-22 14:00:00,Completed
14400,349,24,,2023-02-16 09:00:00,Completed
14401,2936,9,46,2024-11-27 15:00:00,Completed
14402,2096,3,,2023-05-30 16:00:00,Completed
14403,1553,13,14,2023-05-03 18:00:00,Completed
14404,3555,11,21,2023-11-01 09:00:00,Completed
14405,4538,2,8,2023-12-13 10:00:00,Completed
14406,1618,15,27,2023-10-08 18:00:00,Completed
14407,1018,21,15,2023-09-18 15:00:00,Cancelled
14408,4127,14,38,2023-02-26 12:00:00,Completed
14409,2973,16,37,2024-03-16 12:00:00,Completed
14410,4717,3,7,2024-09-07 21:00:00,Completed
14411,603,4,13,2024-06-06 19:00:00,Completed
14412,2805,22,18,2024-11-23 18:00:00,Completed
14413,4533,6,7,2024-01-06 18:00:00,Completed
14414,3061,4,47,2024-11-22 17:00:00,Completed
14415,4779,10,19,2024-12-30 20:00:00,Completed
14416,1690,19,14,2023-11-03 12:00:00,Completed
14417,3059,14,47,2024-01-01 21:00:00,Completed
14418,4029,12,13,2024-05-22 21:00:00,Completed
14419,439,16,22,2023-06-01 21:00:00,Completed
14420,1673,18,,2024-05-31 19:00:00,Completed
14421,4683,18,19,2024-12-01 16:00:00,Completed
14422,939,3,5,2024-05-30 19:00:00,Completed
14423,1875,17,37,2024-08-24 09:00:00,Completed
14424,2767,9,,2023-06-12 10:00:00,Completed
14425,1159,17,,2024-05-03 18:00:00,Completed
14426,828,18,,2023-07-31 10:00:00,Completed
14427,4719,7,36,2024-12-26 16:00:00,Completed
14428,386,24,,2024-03-18 18:00:00,Completed
14429,3902,4,35,2024-05-08 09:00:00,Completed
14430,1010,4,30,2023-04-27 13:00:00,Completed
14431,4107,13,11,2024-02-11 16:00:00,Completed
14432,449,19,37,2024-04-06 12:00:00,Completed
14433,3619,10,40,2024-08-01 16:00:00,Completed
14434,665,24,,2023-04-06 20:00:00,Completed
14435,21,15,34,2024-09-10 14:00:00,Completed
14436,3339,18,42,2023-11-07 10:00:00,Completed
14437,1946,10,29,2024-02-13 09:00:00,Completed
14438,2755,20,8,2024-04-13 17:00:00,Completed
14439,571,24,5,2024-08-08 19:00:00,Completed
14440,2325,10,37,2023-04-09 20:00:00,Completed
14441,3905,16,43,2023-10-31 17:00:00,Completed
14442,4131,7,46,2024-08-04 17:00:00,Completed
14443,433,19,42,2023-10-03 18:00:00,Completed
14444,406,21,36,2024-03-20 14:00:00,Completed
14445,4983,16,15,2023-03-08 16:00:00,Completed
14446,280,6,,2024-01-31 12:00:00,Cancelled
14447,1450,22,27,2024-03-13 17:00:00,Completed
14448,1536,6,5,2023-10-17 14:00:00,Completed
14449,3049,14,26,2023-02-25 17:00:00,Pending
14450,3790,24,15,2024-06-05 11:00:00,Completed
14451,3848,23,14,2023-06-07 12:00:00,Completed
14452,1996,5,,2023-01-24 18:00:00,Completed
14453,926,4,,2024-04-17 18:00:00,Completed
14454,4424,8,2,2024-04-19 12:00:00,Completed
14455,2343,14,28,2023-06-23 17:00:00,Completed
14456,796,9,17,2024-12-26 09:00:00,Completed
14457,2429,18,11,2023-06-11 10:00:00,Completed
14458,968,11,,2024-09-11 15:00:00,Completed
14459,3051,19,,2023-08-29 18:00:00,Completed
14460,62,3,27,2023-01-12 11:00:00,Completed
14461,1187,16,,2023-01-07 14:00:00,Completed
14462,4102,25,,2023-05-23 18:00:00,Completed
14463,1794,24,28,2023-09-25 11:00:00,Completed
14464,4023,19,41,2024-12-21 17:00:00,Completed
14465,52,9,39,2023-08-23 11:00:00,Completed
14466,2193,17,,2024-07-28 17:00:00,Completed
14467,4256,18,7,2023-04-20 17:00:00,Completed
14468,3081,25,27,2024-07-05 12:00:00,Pending
14469,348,24,43,2023-12-01 09:00:00,Completed
14470,393,10,24,2023-10-15 12:00:00,Completed
14471,445,12,38,2023-10-12 16:00:00,Completed
14472,4759,20,37,2024-12-05 11:00:00,Completed
14473,4039,16,48,2023-12-11 14:00:00,Completed
14474,1172,5,5,2023-01-17 10:00:00,Completed
14475,1836,22,11,2024-12-06 14:00:00,Completed
14476,3533,14,14,2024-10-25 09:00:00,Completed
14477,2554,23,4,2024-06-16 13:00:00,Completed
14478,2083,17,28,2024-05-17 12:00:00,Completed
14479,4533,23,20,2023-07-31 18:00:00,Completed
14480,1904,15,17,2024-07-07 19:00:00,Completed
14481,3262,24,,2024-10-08 20:00:00,Completed
14482,4422,23,14,2023-09-22 11:00:00,Completed
14483,2877,21,,2023-08-14 20:00:00,Completed
14484,3230,8,28,2023-11-04 18:00:00,Completed
14485,2385,10,,2024-09-07 20:00:00,Completed
14486,2883,21,16,2024-08-26 11:00:00,Completed
14487,3993,5,,2023-09-28 20:00:00,Pending
14488,3789,5,3,2023-06-05 09:00:00,Completed
14489,4014,2,42,2024-05-23 10:00:00,Completed
14490,4628,23,,2024-01-23 20:00:00,Completed
14491,2347,1,27,2024-02-09 10:00:00,Completed
14492,1426,12,,2023-05-09 14:00:00,Completed
14493,4577,22,16,2024-03-27 17:00:00,Completed
14494,3893,16,38,2024-10-23 15:00:00,Completed
14495,1842,15,40,2024-10-29 10:00:00,Completed
14496,2723,9,45,2024-12-01 16:00:00,Completed
14497,4600,8,,2023-10-06 10:00:00,Completed
14498,3394,13,7,2024-01-09 21:00:00,Completed
14499,4570,9,24,2023-03-03 16:00:00,Completed
14500,4719,8,13,2023-05-27 20:00:00,Completed
14501,3679,18,41,2023-10-30 14:00:00,Completed
14502,4280,17,27,2024-10-06 19:00:00,Completed
14503,222,3,1,2024-08-27 19:00:00,Completed
14504,2136,2,46,2023-09-13 11:00:00,Completed
14505,2014,8,21,2024-11-25 10:00:00,Completed
14506,4082,13,,2023-11-07 12:00:00,Pending
14507,287,3,42,2024-11-13 17:00:00,Completed
14508,610,18,10,2023-07-27 14:00:00,Pending
14509,2834,19,,2023-12-07 15:00:00,Completed
14510,819,14,49,2023-04-24 19:00:00,Pending
14511,972,17,30,2023-10-14 12:00:00,Completed
14512,128,3,43,2024-03-10 12:00:00,Cancelled
14513,554,19,,2023-10-15 10:00:00,Completed
14514,2466,20,,2023-10-12 19:00:00,Completed
14515,1911,15,40,2024-05-19 13:00:00,Completed
14516,2562,11,19,2024-05-02 13:00:00,Completed
14517,4816,16,24,2024-04-12 09:00:00,Completed
14518,4324,21,24,2023-02-25 21:00:00,Completed
14519,3182,14,,2024-02-04 13:00:00,Completed
14520,3916,13,,2024-11-13 18:00:00,Completed
14521,3207,5,25,2024-11-02 10:00:00,Completed
14522,4856,18,16,2023-06-01 18:00:00,Completed
14523,3611,18,,2023-04-29 10:00:00,Completed
14524,3317,23,17,2023-05-15 18:00:00,Completed
14525,3134,21,50,2024-12-22 11:00:00,Completed
14526,1716,20,23,2023-04-14 13:00:00,Completed
14527,378,15,10,2024-06-07 18:00:00,Pending
14528,204,17,48,2024-09-25 13:00:00,Completed
14529,2966,11,16,2023-11-10 14:00:00,Completed
14530,3147,23,7,2023-06-09 21:00:00,Completed
14531,1186,21,14,2023-04-16 17:00:00,Completed
14532,2763,5,15,2024-01-19 17:00:00,Completed
14533,1644,4,45,2023-07-01 18:00:00,Completed
14534,1892,5,35,2024-01-21 11:00:00,Completed
14535,860,24,12,2024-11-25 20:00:00,Completed
14536,2170,6,24,2024-10-27 15:00:00,Completed
14537,4136,16,28,2024-11-08 18:00:00,Completed
14538,2329,1,,2023-11-18 10:00:00,Completed
14539,2607,10,34,2024-03-19 09:00:00,Completed
14540,3306,12,23,2024-06-03 18:00:00,Pending
14541,1941,2,,2024-06-13 13:00:00,Cancelled
14542,501,15,30,2024-02-10 14:00:00,Completed
14543,2025,17,,2023-12-03 16:00:00,Pending
14544,2990,20,1,2023-10-17 15:00:00,Completed
14545,155,13,7,2023-02-05 15:00:00,Completed
14546,625,18,42,2023-12-07 15:00:00,Completed
14547,4220,7,,2024-03-13 19:00:00,Completed
14548,3035,22,,2024-04-19 17:00:00,Completed
14549,371,25,29,2024-11-24 16:00:00,Completed
14550,3417,11,,2023-04-28 18:00:00,Completed
14551,2446,24,16,2024-06-26 12:00:00,Pending
14552,2928,3,21,2024-03-18 21:00:00,Completed
14553,1582,21,,2024-09-26 21:00:00,Completed
14554,4210,8,40,2023-11-04 15:00:00,Completed
14555,23,1,30,2024-08-18 12:00:00,Completed
14556,1735,15,22,2023-01-11 14:00:00,Completed
14557,3761,5,,2023-10-14 17:00:00,Completed
14558,9,20,49,2024-11-11 12:00:00,Completed
14559,1077,13,,2024-05-18 21:00:00,Completed
14560,2171,12,34,2023-01-11 19:00:00,Completed
14561,4928,15,,2024-10-31 16:00:00,Completed
14562,2155,20,38,2023-10-21 09:00:00,Completed
14563,2150,16,,2024-02-29 10:00:00,Completed
14564,673,13,10,2024-05-04 17:00:00,Completed
14565,863,12,2,2024-09-23 19:00:00,Completed
14566,4243,22,1,2024-09-10 16:00:00,Completed
14567,3815,4,28,2024-08-20 17:00:00,Completed
14568,2550,5,25,2024-08-19 19:00:00,Completed
14569,3796,12,30,2023-10-06 21:00:00,Completed
14570,1875,7,13,2024-04-16 17:00:00,Cancelled
14571,128,16,40,2024-05-31 14:00:00,Completed
14572,2004,14,,2024-02-03 10:00:00,Completed
14573,3431,3,32,2023-11-02 14:00:00,Completed
14574,2359,9,23,2024-03-26 12:00:00,Completed
14575,189,3,4,2024-08-29 16:00:00,Completed
14576,4803,9,28,2023-09-15 13:00:00,Completed
14577,757,8,30,2023-09-08 15:00:00,Completed
14578,4087,16,33,2024-09-22 19:00:00,Completed
14579,4360,14,49,2023-03-01 13:00:00,Completed
14580,1198,9,,2023-04-08 21:00:00,Completed
14581,2229,23,41,2024-05-22 18:00:00,Completed
14582,4258,21,12,2023-05-21 18:00:00,Completed
14583,4734,10,24,2023-08-21 16:00:00,Completed
14584,3500,15,9,2024-02-09 11:00:00,Completed
14585,963,5,16,2023-11-11 18:00:00,Completed
14586,3175,9,,2023-08-25 13:00:00,Completed
14587,4361,9,5,2023-03-14 20:00:00,Completed
14588,3791,19,5,2024-12-26 13:00:00,Completed
14589,4829,6,18,2023-11-30 19:00:00,Completed
14590,1366,16,,2023-11-10 14:00:00,Completed
14591,2701,14,41,2023-04-10 18:00:00,Completed
14592,4422,18,23,2023-04-30 13:00:00,Completed
14593,824,25,41,2023-08-15 10:00:00,Completed
14594,1523,10,1,2023-04-02 16:00:00,Completed
14595,3586,8,24,2024-01-12 10:00:00,Completed
14596,3390,9,2,2024-07-21 11:00:00,Completed
14597,4764,3,,2024-11-05 09:00:00,Completed
14598,864,18,41,2023-08-02 16:00:00,Completed
14599,4074,23,25,2024-04-10 19:00:00,Completed
14600,3368,16,37,2023-10-10 20:00:00,Completed
14601,854,21,41,2023-08-22 18:00:00,Completed
14602,2582,16,44,2024-07-01 10:00:00,Completed
14603,4439,19,37,2024-02-19 14:00:00,Completed
14604,3012,25,,2023-07-17 11:00:00,Completed
14605,2638,10,,2023-09-02 11:00:00,Completed
14606,1097,14,11,2023-11-08 12:00:00,Completed
14607,442,9,9,2023-12-21 16:00:00,Pending
14608,4639,5,49,2024-07-27 15:00:00,Completed
14609,858,24,40,2024-08-31 17:00:00,Completed
14610,2629,8,24,2024-09-13 13:00:00,Pending
14611,4189,16,43,2024-11-22 18:00:00,Completed
14612,4526,21,14,2023-01-03 10:00:00,Completed
14613,1194,14,4,2024-09-24 10:00:00,Completed
14614,1130,2,38,2024-04-09 16:00:00,Cancelled
14615,474,23,31,2024-12-05 13:00:00,Completed
14616,4056,25,5,2023-08-23 21:00:00,Completed
14617,4273,10,19,2023-01-15 17:00:00,Completed
14618,4941,2,32,2024-11-11 13:00:00,Completed
14619,4184,17,13,2023-02-04 19:00:00,Completed
14620,3996,5,6,2024-08-21 16:00:00,Cancelled
14621,2753,10,41,2024-10-31 12:00:00,Completed
14622,2514,23,35,2023-10-03 10:00:00,Completed
14623,1688,11,38,2024-01-11 19:00:00,Pending
14624,2047,9,1,2023-07-28 11:00:00,Completed
14625,1060,7,,2023-02-03 15:00:00,Completed
14626,2660,9,,2024-10-11 16:00:00,Completed
14627,2035,6,48,2024-02-29 20:00:00,Completed
14628,3592,24,,2024-12-07 21:00:00,Completed
14629,4070,20,22,2024-04-05 21:00:00,Completed
14630,4784,20,36,2024-11-01 14:00:00,Completed
14631,3395,2,33,2024-01-29 21:00:00,Completed
14632,620,3,45,2023-08-08 20:00:00,Completed
14633,3456,18,18,2023-09-01 16:00:00,Completed
14634,3363,24,6,2023-05-17 12:00:00,Completed
14635,4894,24,44,2023-07-14 12:00:00,Completed
14636,527,24,,2024-05-19 19:00:00,Completed
14637,2110,4,39,2023-01-06 15:00:00,Completed
14638,3216,19,29,2024-02-21 13:00:00,Cancelled
14639,1498,9,43,2023-02-13 16:00:00,Completed
14640,1089,25,,2023-03-11 14:00:00,Completed
14641,1623,10,12,2023-10-29 20:00:00,Completed
14642,1167,12,23,2023-12-08 15:00:00,Completed
14643,1967,18,20,2023-12-14 11:00:00,Completed
14644,3037,11,41,2023-11-24 15:00:00,Completed
14645,2725,2,11,2023-04-04 21:00:00,Completed
14646,3814,13,15,2024-11-20 11:00:00,Completed
14647,2422,10,29,2023-05-21 20:00:00,Completed
14648,3603,2,,2024-01-08 14:00:00,Completed
14649,209,10,,2023-10-03 18:00:00,Completed
14650,4629,7,33,2023-10-21 12:00:00,Completed
14651,716,14,39,2023-11-30 15:00:00,Completed
14652,921,2,50,2023-06-29 14:00:00,Completed
14653,4487,15,28,2023-06-25 12:00:00,Completed
14654,1203,19,,2024-12-09 15:00:00,Completed
14655,843,18,10,2024-12-18 20:00:00,Completed
14656,182,16,,2023-11-08 13:00:00,Completed
14657,2172,1,44,2024-10-21 14:00:00,Completed
14658,2058,4,46,2023-08-13 20:00:00,Cancelled
14659,4136,11,32,2023-11-01 14:00:00,Completed
14660,1599,9,32,2023-05-01 20:00:00,Completed
14661,2622,9,22,2024-01-16 13:00:00,Completed
14662,857,4,,2023-05-23 10:00:00,Pending
14663,4785,6,38,2023-03-08 10:00:00,Completed
14664,710,25,28,2024-12-04 11:00:00,Completed
14665,3265,15,46,2023-08-27 13:00:00,Completed
14666,1526,2,25,2024-11-19 19:00:00,Completed
14667,2848,2,11,2024-10-05 19:00:00,Completed
14668,3467,9,24,2023-06-13 09:00:00,Completed
14669,2615,6,9,2023-05-09 20:00:00,Completed
14670,2381,22,2,2023-11-25 21:00:00,Pending
14671,1519,4,49,2024-07-08 11:00:00,Completed
14672,4688,24,38,2024-03-16 16:00:00,Completed
14673,4585,22,5,2023-12-05 09:00:00,Completed
14674,214,8,32,2023-05-19 11:00:00,Completed
14675,3446,13,31,2023-03-11 11:00:00,Completed
14676,4327,17,35,2023-02-23 10:00:00,Completed
14677,3136,16,23,2024-12-17 16:00:00,Completed
14678,1322,18,47,2024-11-25 21:00:00,Completed
14679,240,1,1,2024-12-02 14:00:00,Completed
14680,2183,17,,2024-01-02 20:00:00,Completed
14681,4871,3,27,2024-09-16 09:00:00,Completed
14682,2763,5,47,2023-08-08 19:00:00,Completed
14683,841,8,49,2023-03-23 21:00:00,Completed
14684,676,7,7,2023-02-04 14:00:00,Completed
14685,846,9,50,2023-11-22 19:00:00,Completed
14686,2685,12,5,2023-10-24 16:00:00,Completed
14687,4045,2,27,2023-07-04 09:00:00,Completed
14688,3468,21,32,2023-03-24 15:00:00,Completed
14689,3580,3,41,2023-09-29 15:00:00,Completed
14690,1852,21,16,2023-02-25 20:00:00,Cancelled
14691,4675,14,35,2024-08-27 11:00:00,Cancelled
14692,1977,17,47,2024-08-19 09:00:00,Completed
14693,3537,4,,2023-11-19 21:00:00,Completed
14694,2667,22,42,2023-07-05 19:00:00,Completed
14695,1684,6,5,2024-06-03 16:00:00,Completed
14696,4545,22,21,2023-01-09 19:00:00,Completed
14697,1579,25,47,2024-09-22 16:00:00,Completed
14698,1027,1,28,2023-07-23 10:00:00,Completed
14699,2785,24,36,2024-09-19 14:00:00,Completed
14700,2384,13,37,2024-02-14 09:00:00,Cancelled
14701,1061,11,14,2023-05-18 14:00:00,Completed
14702,4043,23,33,2024-11-06 12:00:00,Pending
14703,3583,6,3,2023-03-01 10:00:00,Completed
14704,3351,4,38,2023-03-16 09:00:00,Completed
14705,1801,11,42,2024-09-13 21:00:00,Completed
14706,544,20,50,2024-01-08 21:00:00,Pending
14707,4455,8,,2023-11-26 14:00:00,Completed
14708,3125,24,,2023-10-05 17:00:00,Completed
14709,4666,9,39,2023-10-02 18:00:00,Completed
14710,3866,2,,2024-09-06 12:00:00,Completed
14711,4712,21,19,2024-09-24 09:00:00,Completed
14712,4370,3,45,2023-10-10 12:00:00,Completed
14713,1839,16,21,2023-03-01 16:00:00,Completed
14714,4036,13,42,2024-04-15 10:00:00,Completed
14715,963,20,,2024-06-30 13:00:00,Completed
14716,3569,24,25,2023-10-07 10:00:00,Completed
14717,202,2,46,2023-10-04 11:00:00,Completed
14718,3198,10,49,2023-06-02 09:00:00,Completed
14719,2959,4,13,2024-09-14 09:00:00,Completed
14720,2035,14,6,2024-11-30 17:00:00,Completed
14721,139,15,15,2024-07-30 12:00:00,Pending
14722,2220,16,21,2023-05-05 09:00:00,Completed
14723,982,25,50,2023-04-30 21:00:00,Completed
14724,3703,18,39,2023-06-19 18:00:00,Completed
14725,4400,14,43,2024-10-26 10:00:00,Completed
14726,4585,11,37,2023-04-30 17:00:00,Completed
14727,1045,10,33,2023-04-07 19:00:00,Pending
14728,2328,16,49,2023-01-02 09:00:00,Completed
14729,2111,22,38,2023-04-08 15:00:00,Completed
14730,3620,25,24,2024-08-18 10:00:00,Completed
14731,3931,24,,2024-01-29 09:00:00,Completed
14732,1541,3,22,2023-02-21 11:00:00,Completed
14733,3667,7,47,2024-10-22 16:00:00,Pending
14734,2222,16,30,2024-11-08 16:00:00,Completed
14735,4573,1,18,2024-12-30 15:00:00,Completed
14736,4569,18,2,2024-03-14 11:00:00,Completed
14737,4164,23,31,2023-05-27 14:00:00,Completed
14738,4899,9,15,2023-12-17 19:00:00,Completed
14739,614,4,7,2024-11-04 21:00:00,Completed
14740,2040,3,,2023-03-12 14:00:00,Completed
14741,1483,6,46,2023-07-09 21:00:00,Completed
14742,2854,6,11,2023-08-08 16:00:00,Completed
14743,1074,14,,2024-07-28 20:00:00,Completed
14744,1264,20,6,2023-08-31 10:00:00,Completed
14745,264,25,37,2024-09-25 19:00:00,Completed
14746,4400,2,6,2023-01-29 16:00:00,Completed
14747,1208,9,41,2024-10-14 20:00:00,Completed
14748,2754,23,27,2024-11-21 12:00:00,Completed
14749,4060,14,4,2023-11-12 16:00:00,Completed
14750,31,4,16,2023-09-14 21:00:00,Completed
14751,937,15,,2023-12-05 13:00:00,Completed
14752,3832,20,32,2023-01-19 16:00:00,Completed
14753,2276,24,22,2024-11-26 21:00:00,Pending
14754,166,7,1,2023-05-22 09:00:00,Pending
14755,3350,19,31,2024-09-03 20:00:00,Completed
