PaymentID,OrderID,PaymentDate,PaymentMethod,Amount
12644,14042,2023-04-04 21:00:00,Cash,2090.12
12645,14043,2023-08-15 11:00:00,UPI,2000.43
12646,14045,2023-04-06 21:00:00,UPI,21983.14
12647,14046,2023-09-08 13:00:00,Card,10908.36
12648,14047,2024-02-16 15:00:00,UPI,6055.32
12649,14048,2023-09-05 18:00:00,UPI,12844.87
12650,14049,2023-12-07 09:00:00,NetBanking,5826.0
12651,14050,2023-10-02 13:00:00,Card,10548.39
12652,14051,2023-09-27 09:00:00,Wallet,8452.28
12653,14052,2023-10-15 12:00:00,NetBanking,20577.19
12654,14053,2023-03-05 14:00:00,Card,9778.52
12655,14054,2023-02-28 19:00:00,Card,5109.65
12656,14055,2024-03-31 09:00:00,UPI,1698.26
12657,14056,2024-11-04 13:00:00,UPI,5126.68
12658,14058,2023-11-07 18:00:00,UPI,11348.8
12659,14059,2023-01-15 20:00:00,Card,15531.39
12660,14060,2024-11-24 15:00:00,Card,11026.26
12661,14061,2023-02-10 13:00:00,Card,19200.95
12662,14062,2024-02-26 15:00:00,Cash,3307.46
12663,14063,2024-05-17 14:00:00,NetBanking,11758.83
12664,14064,2024-11-05 11:00:00,Card,7092.92
12665,14065,2023-04-22 12:00:00,UPI,6801.92
12666,14066,2024-08-22 20:00:00,UPI,1121.72
12667,14067,2023-07-24 21:00:00,NetBanking,14514.23
12668,14068,2023-05-04 10:00:00,Card,18518.58
12669,14069,2023-03-13 14:00:00,Card,30522.2
12670,14070,2023-02-20 12:00:00,UPI,4088.13
12671,14071,2023-07-31 17:00:00,Card,14861.72
12672,14072,2023-08-18 21:00:00,Card,5852.46
12673,14073,2023-04-26 16:00:00,Card,45161.93
12674,14074,2023-03-30 12:00:00,Card,5419.69
12675,14075,2024-03-16 10:00:00,UPI,6403.53
12676,14076,2023-02-23 09:00:00,Card,34447.9
12677,14077,2023-08-31 19:00:00,NetBanking,1990.82
12678,14078,2023-06-02 21:00:00,NetBanking,11811.34
12679,14079,2023-08-21 15:00:00,Cash,34166.91
12680,14080,2024-05-09 14:00:00,UPI,9623.38
12681,14081,2024-10-14 14:00:00,Cash,2130.95
12682,14082,2024-04-29 12:00:00,Card,15593.28
12683,14083,2023-05-19 19:00:00,UPI,12655.41
12684,14084,2023-04-14 09:00:00,UPI,28653.57
12685,14086,2023-11-01 13:00:00,Cash,2031.9
12686,14087,2023-05-05 20:00:00,Wallet,5475.04
12687,14088,2024-01-25 21:00:00,NetBanking,7036.35
12688,14089,2024-09-22 14:00:00,UPI,3009.55
12689,14090,2024-11-22 14:00:00,NetBanking,4770.1
12690,14091,2023-02-22 10:00:00,UPI,17559.24
12691,14092,2023-03-26 12:00:00,Wallet,31169.53
12692,14093,2023-09-10 16:00:00,NetBanking,15414.98
12693,14094,2024-05-21 13:00:00,Cash,18166.9
12694,14095,2024-02-16 12:00:00,Card,20311.98
12695,14096,2024-11-18 14:00:00,UPI,42187.42
12696,14097,2024-05-27 20:00:00,UPI,17991.29
12697,14098,2024-05-30 19:00:00,NetBanking,15269.7
12698,14099,2024-07-07 15:00:00,UPI,12518.61
12699,14100,2023-07-02 18:00:00,UPI,330.7
12700,14101,2023-04-07 10:00:00,Cash,31753.11
12701,14102,2023-11-19 16:00:00,Card,505.86
12702,14103,2024-08-20 13:00:00,UPI,12067.68
12703,14104,2023-08-08 19:00:00,Card,31031.03
12704,14105,2024-12-07 21:00:00,Wallet,10725.3
12705,14106,2023-10-28 20:00:00,Card,3456.3
12706,14107,2024-10-24 13:00:00,Cash,18053.35
12707,14108,2024-01-28 09:00:00,NetBanking,5595.18
12708,14109,2023-01-29 12:00:00,UPI,4886.12
12709,14110,2024-02-12 13:00:00,UPI,24765.7
12710,14111,2023-04-24 19:00:00,Wallet,21556.56
12711,14112,2024-02-14 20:00:00,Card,5018.84
12712,14113,2023-08-15 21:00:00,UPI,3923.55
12713,14114,2024-04-01 11:00:00,UPI,3808.41
12714,14115,2024-05-25 14:00:00,Card,3022.92
12715,14116,2024-08-11 20:00:00,Card,7338.2
12716,14117,2023-06-29 13:00:00,Card,23423.86
12717,14119,2023-07-25 12:00:00,NetBanking,26920.33
12718,14120,2024-03-15 18:00:00,NetBanking,13351.44
12719,14121,2024-12-16 20:00:00,Card,5596.05
12720,14122,2024-12-27 13:00:00,Cash,13443.24
12721,14123,2023-05-19 18:00:00,UPI,1371.58
12722,14124,2024-12-15 19:00:00,UPI,3755.1
12723,14125,2024-12-04 09:00:00,Cash,31489.15
12724,14126,2024-09-14 15:00:00,Card,3254.99
12725,14127,2024-03-15 16:00:00,Card,12574.32
12726,14130,2024-11-22 11:00:00,UPI,21877.3
12727,14132,2024-10-29 15:00:00,Card,5270.82
12728,14133,2023-07-17 16:00:00,Card,9264.64
12729,14134,2024-08-31 15:00:00,Cash,17858.45
12730,14136,2024-01-29 18:00:00,UPI,26694.42
12731,14137,2023-05-08 13:00:00,UPI,4920.05
12732,14138,2023-05-15 09:00:00,Card,1956.55
12733,14139,2023-05-04 16:00:00,Card,28356.93
12734,14140,2024-12-24 13:00:00,UPI,7786.24
12735,14141,2023-11-28 10:00:00,Card,11290.64
12736,14142,2024-05-15 12:00:00,Card,11506.03
12737,14143,2024-03-15 16:00:00,UPI,3613.95
12738,14144,2024-11-23 13:00:00,UPI,25085.48
12739,14145,2023-11-04 09:00:00,UPI,18540.84
12740,14146,2024-11-16 15:00:00,Card,8683.92
12741,14147,2023-08-12 15:00:00,UPI,2935.1
12742,14148,2024-10-03 10:00:00,UPI,18604.95
12743,14149,2024-12-18 21:00:00,UPI,5779.66
12744,14151,2024-03-30 10:00:00,UPI,3358.77
12745,14152,2024-10-11 15:00:00,NetBanking,7790.57
12746,14153,2024-02-06 14:00:00,Cash,7673.01
12747,14154,2024-01-13 12:00:00,Card,11318.83
12748,14155,2024-05-28 11:00:00,Card,9864.2
12749,14156,2024-04-09 09:00:00,Card,14860.32
12750,14157,2024-05-29 18:00:00,UPI,9768.84
12751,14158,2023-12-25 20:00:00,NetBanking,8565.74
12752,14159,2023-07-19 09:00:00,UPI,9858.46
12753,14160,2024-02-05 15:00:00,Card,5376.04
12754,14161,2024-12-20 14:00:00,UPI,20853.4
12755,14162,2024-03-03 13:00:00,Cash,3440.89
12756,14163,2023-10-05 21:00:00,Card,43605.61
12757,14164,2023-11-02 19:00:00,UPI,17231.43
12758,14165,2024-01-05 15:00:00,NetBanking,19144.24
12759,14166,2023-11-07 16:00:00,Cash,14550.69
12760,14168,2024-11-19 13:00:00,Card,7159.51
12761,14169,2024-07-03 20:00:00,UPI,33844.45
12762,14170,2023-10-23 12:00:00,UPI,11293.22
12763,14171,2024-11-08 14:00:00,Cash,46528.64
12764,14172,2023-11-24 17:00:00,Card,9181.02
12765,14173,2023-09-22 16:00:00,Cash,12196.64
12766,14174,2024-02-13 11:00:00,UPI,33049.44
12767,14175,2024-06-15 18:00:00,UPI,31780.92
12768,14176,2023-03-27 17:00:00,NetBanking,2001.97
12769,14177,2023-04-11 20:00:00,Cash,1924.86
12770,14178,2024-04-07 20:00:00,Card,2644.97
12771,14179,2023-07-13 09:00:00,Card,16253.68
12772,14180,2023-03-29 15:00:00,Card,13670.97
12773,14181,2023-12-23 12:00:00,UPI,9680.92
12774,14182,2024-10-12 11:00:00,UPI,7273.57
12775,14183,2023-12-22 13:00:00,Card,14371.65
12776,14184,2023-12-30 11:00:00,Cash,2869.17
12777,14185,2024-11-20 15:00:00,UPI,3493.45
12778,14186,2024-04-27 18:00:00,Card,5002.31
12779,14187,2023-06-22 18:00:00,UPI,11738.26
12780,14190,2023-09-16 10:00:00,UPI,10967.49
12781,14191,2023-02-19 16:00:00,NetBanking,12896.75
12782,14192,2024-04-21 09:00:00,UPI,6445.59
12783,14193,2024-03-18 13:00:00,UPI,18890.76
12784,14194,2023-04-15 09:00:00,UPI,4092.45
12785,14195,2023-02-07 19:00:00,NetBanking,2246.35
12786,14196,2024-10-28 19:00:00,UPI,6113.02
12787,14198,2023-05-20 10:00:00,UPI,31797.6
12788,14199,2023-08-31 19:00:00,Card,9402.67
12789,14200,2024-01-08 20:00:00,UPI,3200.55
12790,14201,2023-11-12 10:00:00,Cash,12179.87
12791,14202,2023-03-22 14:00:00,Wallet,4870.83
12792,14203,2023-10-30 11:00:00,NetBanking,3376.41
12793,14204,2024-06-18 17:00:00,Card,10417.28
12794,14205,2023-02-01 17:00:00,UPI,7358.02
12795,14206,2023-07-18 14:00:00,UPI,10915.0
12796,14207,2023-08-14 18:00:00,Wallet,10893.23
12797,14208,2023-04-15 13:00:00,UPI,2678.94
12798,14209,2023-04-06 18:00:00,UPI,13928.58
12799,14211,2023-11-25 17:00:00,Card,13024.06
12800,14212,2023-10-04 13:00:00,UPI,18483.08
12801,14213,2024-11-10 16:00:00,UPI,11475.9
12802,14214,2023-12-12 14:00:00,Card,672.12
12803,14215,2023-08-14 14:00:00,UPI,6100.51
12804,14216,2024-08-07 11:00:00,UPI,4706.22
12805,14217,2023-03-20 21:00:00,Card,15272.97
12806,14218,2024-01-27 16:00:00,Card,13136.17
12807,14219,2023-10-05 19:00:00,UPI,13525.62
12808,14220,2024-02-11 11:00:00,Cash,17336.78
12809,14221,2023-07-23 15:00:00,UPI,4309.42
12810,14222,2023-02-14 18:00:00,UPI,1020.76
12811,14223,2024-11-22 15:00:00,UPI,13033.18
12812,14224,2024-11-19 10:00:00,Card,13768.29
12813,14226,2024-06-02 16:00:00,UPI,16316.1
12814,14227,2023-12-09 16:00:00,Card,19040.15
12815,14228,2023-12-31 17:00:00,UPI,18565.52
12816,14229,2024-01-30 12:00:00,Card,7669.7
12817,14230,2024-03-22 12:00:00,UPI,982.61
12818,14231,2023-09-22 10:00:00,UPI,14418.49
12819,14232,2024-04-16 09:00:00,UPI,19146.65
12820,14233,2024-11-08 13:00:00,UPI,21949.32
12821,14234,2023-06-27 15:00:00,Card,19552.96
12822,14235,2023-09-30 10:00:00,UPI,14657.73
12823,14236,2024-11-04 15:00:00,Cash,6155.4
12824,14237,2024-08-24 11:00:00,NetBanking,5522.13
12825,14238,2024-03-04 21:00:00,Card,833.0
12826,14239,2023-01-16 16:00:00,Cash,21957.15
12827,14240,2023-06-29 10:00:00,Card,1849.15
12828,14241,2024-09-27 18:00:00,Wallet,10467.58
12829,14242,2023-08-12 09:00:00,UPI,1933.24
12830,14243,2023-12-27 17:00:00,Card,3451.69
12831,14244,2024-09-20 19:00:00,UPI,38038.96
12832,14245,2023-03-11 17:00:00,Card,21344.5
12833,14246,2024-03-28 19:00:00,Card,2071.06
12834,14247,2023-11-23 13:00:00,UPI,4610.62
12835,14248,2023-10-14 14:00:00,UPI,9644.02
12836,14249,2024-08-28 13:00:00,Card,11820.29
12837,14250,2023-01-10 12:00:00,UPI,9592.61
12838,14251,2023-08-19 13:00:00,Card,6143.19
12839,14253,2024-09-12 17:00:00,UPI,13589.83
12840,14254,2023-02-04 10:00:00,Wallet,4475.49
12841,14255,2023-03-11 17:00:00,UPI,1341.69
12842,14256,2023-07-06 21:00:00,UPI,13993.86
12843,14257,2024-03-29 13:00:00,UPI,14023.44
12844,14258,2024-03-13 18:00:00,NetBanking,28029.81
12845,14259,2023-05-09 15:00:00,UPI,6705.03
12846,14260,2023-08-30 18:00:00,Cash,11004.12
12847,14261,2023-12-10 13:00:00,UPI,2971.68
12848,14262,2023-01-25 18:00:00,Card,7648.68
12849,14263,2024-09-01 20:00:00,UPI,16161.35
12850,14264,2023-10-27 15:00:00,Cash,2105.07
12851,14265,2024-04-15 12:00:00,UPI,12214.78
12852,14266,2024-12-04 12:00:00,Card,1541.27
12853,14267,2023-01-10 11:00:00,Cash,2977.8
12854,14268,2024-09-02 16:00:00,Cash,6031.88
12855,14269,2023-12-03 15:00:00,UPI,9384.92
12856,14270,2023-11-25 11:00:00,UPI,19076.69
12857,14271,2024-04-09 11:00:00,UPI,11759.01
12858,14272,2023-01-30 14:00:00,NetBanking,559.62
12859,14274,2023-09-18 12:00:00,NetBanking,36963.31
12860,14275,2024-06-18 16:00:00,Wallet,8937.88
12861,14276,2023-08-27 11:00:00,NetBanking,12377.59
12862,14277,2023-03-26 18:00:00,UPI,3924.19
12863,14278,2023-12-02 17:00:00,UPI,4939.48
12864,14279,2023-11-19 14:00:00,NetBanking,4018.07
12865,14280,2023-01-23 18:00:00,Card,5147.82
12866,14281,2024-07-24 14:00:00,Card,719.03
12867,14282,2023-09-19 14:00:00,Card,5914.86
12868,14283,2023-04-20 13:00:00,Card,10592.78
12869,14285,2024-09-11 21:00:00,Card,2135.66
12870,14286,2024-12-01 14:00:00,UPI,19849.19
12871,14287,2023-02-25 12:00:00,UPI,27111.73
12872,14288,2023-11-27 16:00:00,Card,3696.92
12873,14289,2024-12-27 21:00:00,NetBanking,5932.11
12874,14290,2023-06-04 09:00:00,UPI,7690.34
12875,14291,2024-03-14 17:00:00,NetBanking,3636.78
12876,14292,2024-04-14 21:00:00,UPI,7314.4
12877,14293,2023-11-12 19:00:00,Card,25215.51
12878,14294,2024-03-12 20:00:00,UPI,12448.88
12879,14295,2024-12-08 13:00:00,NetBanking,333.71
12880,14297,2023-04-24 16:00:00,Card,3449.98
12881,14298,2024-05-05 21:00:00,UPI,4400.5
12882,14299,2024-12-21 16:00:00,UPI,6336.34
12883,14300,2023-02-02 12:00:00,UPI,19046.64
12884,14301,2023-12-24 21:00:00,Card,16454.75
12885,14302,2023-05-01 18:00:00,NetBanking,18651.51
12886,14303,2024-10-10 20:00:00,UPI,2230.59
12887,14304,2024-11-30 20:00:00,NetBanking,1614.51
12888,14305,2023-07-29 15:00:00,Card,33759.13
12889,14306,2023-08-03 10:00:00,Card,11379.43
12890,14307,2024-05-13 16:00:00,NetBanking,10086.0
12891,14308,2024-02-05 12:00:00,NetBanking,8919.98
12892,14309,2024-01-04 18:00:00,Card,22219.65
12893,14310,2023-06-01 12:00:00,Card,15235.46
12894,14311,2023-12-03 13:00:00,Card,9444.37
12895,14312,2023-01-21 20:00:00,Card,5317.92
12896,14313,2023-05-27 13:00:00,Cash,20094.95
12897,14314,2023-01-26 12:00:00,Cash,24773.18
12898,14315,2024-02-09 14:00:00,Card,3704.31
12899,14316,2024-03-15 15:00:00,Cash,34348.41
12900,14317,2023-03-14 16:00:00,UPI,2416.56
12901,14318,2023-06-03 21:00:00,Card,11264.19
12902,14319,2024-09-22 09:00:00,UPI,8193.58
12903,14320,2024-08-13 17:00:00,Card,11190.6
12904,14322,2023-03-20 12:00:00,Card,14248.85
12905,14323,2023-05-24 11:00:00,Cash,37928.69
12906,14324,2024-04-05 13:00:00,UPI,1927.89
12907,14325,2023-06-16 19:00:00,Cash,11312.22
12908,14326,2023-12-28 20:00:00,UPI,5537.02
12909,14327,2024-07-13 13:00:00,NetBanking,15388.06
12910,14328,2024-04-28 13:00:00,NetBanking,22811.62
12911,14330,2023-08-13 09:00:00,NetBanking,14986.3
12912,14331,2024-02-23 11:00:00,UPI,18323.52
12913,14332,2024-03-19 19:00:00,Card,15376.92
12914,14333,2023-09-04 12:00:00,Card,9548.2
12915,14334,2024-09-27 10:00:00,Cash,4284.35
12916,14335,2023-07-10 18:00:00,Card,11584.06
12917,14336,2023-04-05 09:00:00,UPI,2359.82
12918,14337,2023-12-31 13:00:00,Cash,1468.69
12919,14338,2024-09-09 19:00:00,UPI,10514.51
12920,14339,2024-09-21 18:00:00,Cash,6990.13
12921,14340,2023-12-25 20:00:00,UPI,2841.19
12922,14341,2023-07-11 14:00:00,UPI,13912.83
12923,14342,2024-12-07 14:00:00,NetBanking,37157.26
12924,14343,2024-09-08 18:00:00,NetBanking,7947.24
12925,14344,2023-12-13 19:00:00,Card,19265.64
12926,14345,2024-05-04 09:00:00,Cash,2547.48
12927,14346,2024-06-24 16:00:00,UPI,4965.22
12928,14347,2024-01-28 09:00:00,UPI,471.66
12929,14348,2024-02-12 17:00:00,UPI,11763.72
12930,14349,2024-06-26 15:00:00,UPI,8621.94
12931,14350,2024-12-11 15:00:00,Card,49138.4
12932,14351,2024-01-03 21:00:00,UPI,9082.9
12933,14352,2023-03-19 19:00:00,Card,11042.32
12934,14353,2024-01-08 11:00:00,Wallet,18268.98
12935,14354,2024-02-03 21:00:00,UPI,18788.79
12936,14356,2024-03-15 10:00:00,Card,1601.74
12937,14357,2023-09-26 11:00:00,NetBanking,17409.35
12938,14359,2023-01-05 19:00:00,Card,29428.61
12939,14360,2024-08-28 12:00:00,Cash,14663.7
12940,14361,2023-02-26 09:00:00,UPI,11175.82
12941,14362,2023-07-21 09:00:00,Card,5546.76
12942,14363,2024-06-08 19:00:00,Wallet,17127.12
12943,14364,2024-06-24 17:00:00,NetBanking,12656.86
12944,14365,2023-11-22 14:00:00,Card,11787.77
12945,14366,2023-04-18 13:00:00,Card,23413.05
12946,14367,2024-12-27 20:00:00,UPI,16407.48
12947,14368,2024-01-07 11:00:00,UPI,2938.58
12948,14370,2023-07-25 19:00:00,NetBanking,12428.9
12949,14371,2024-03-24 15:00:00,UPI,15602.71
12950,14372,2024-03-25 19:00:00,Card,19838.7
12951,14373,2024-08-18 21:00:00,Card,14478.82
12952,14374,2024-02-24 14:00:00,Card,14153.16
12953,14375,2024-05-05 21:00:00,NetBanking,3498.63
12954,14376,2023-03-14 21:00:00,UPI,12341.7
12955,14377,2023-12-02 09:00:00,Card,20160.21
12956,14378,2023-01-15 11:00:00,UPI,6615.97
12957,14379,2023-02-03 10:00:00,Card,25153.16
12958,14381,2023-11-11 16:00:00,UPI,12356.4
12959,14382,2024-10-04 16:00:00,Card,10432.74
12960,14383,2024-12-10 11:00:00,UPI,1844.77
12961,14385,2024-10-05 14:00:00,UPI,5985.79
12962,14386,2024-10-25 09:00:00,UPI,11327.72
12963,14387,2024-11-04 20:00:00,UPI,27019.25
12964,14388,2023-11-27 15:00:00,Card,3613.93
12965,14389,2023-02-27 17:00:00,Cash,8493.47
12966,14390,2024-05-01 13:00:00,NetBanking,32018.0
12967,14391,2024-05-05 20:00:00,Cash,8268.61
12968,14392,2023-02-11 12:00:00,UPI,15994.6
12969,14393,2024-11-18 20:00:00,Card,15975.39
12970,14394,2023-04-14 13:00:00,Cash,19867.59
12971,14395,2023-05-16 12:00:00,UPI,5449.39
12972,14396,2023-12-25 20:00:00,Card,5099.35
12973,14397,2024-01-14 21:00:00,Cash,25502.66
12974,14398,2023-02-13 21:00:00,Cash,22907.32
12975,14399,2024-09-22 14:00:00,UPI,1895.51
12976,14400,2023-02-16 09:00:00,UPI,3468.58
12977,14401,2024-11-27 15:00:00,Cash,8556.76
12978,14402,2023-05-30 16:00:00,UPI,18760.64
12979,14403,2023-05-03 18:00:00,UPI,13241.82
12980,14404,2023-11-01 09:00:00,Wallet,29363.48
12981,14405,2023-12-13 10:00:00,Card,9558.51
12982,14406,2023-10-08 18:00:00,NetBanking,8710.57
12983,14408,2023-02-26 12:00:00,UPI,13337.07
12984,14409,2024-03-16 12:00:00,UPI,16818.56
12985,14410,2024-09-07 21:00:00,UPI,19396.32
12986,14411,2024-06-06 19:00:00,UPI,26128.18
12987,14412,2024-11-23 18:00:00,Card,8516.65
12988,14413,2024-01-06 18:00:00,Card,5493.88
12989,14414,2024-11-22 17:00:00,Card,7656.94
12990,14415,2024-12-30 20:00:00,Card,14105.61
12991,14416,2023-11-03 12:00:00,Card,7018.42
12992,14417,2024-01-01 21:00:00,Wallet,25089.69
12993,14418,2024-05-22 21:00:00,UPI,3143.38
12994,14419,2023-06-01 21:00:00,UPI,28927.47
12995,14420,2024-05-31 19:00:00,Card,13296.06
12996,14421,2024-12-01 16:00:00,Card,26411.31
12997,14422,2024-05-30 19:00:00,Card,12323.92
12998,14423,2024-08-24 09:00:00,UPI,34475.82
12999,14424,2023-06-12 10:00:00,UPI,9007.64
13000,14425,2024-05-03 18:00:00,Cash,6450.28
13001,14426,2023-07-31 10:00:00,Card,7309.11
13002,14427,2024-12-26 16:00:00,Cash,8717.99
13003,14428,2024-03-18 18:00:00,UPI,10995.17
13004,14429,2024-05-08 09:00:00,Cash,5210.76
13005,14430,2023-04-27 13:00:00,Card,6272.92
13006,14431,2024-02-11 16:00:00,UPI,2757.75
13007,14432,2024-04-06 12:00:00,Card,40856.36
13008,14433,2024-08-01 16:00:00,Card,17562.13
13009,14434,2023-04-06 20:00:00,Cash,6483.89
13010,14435,2024-09-10 14:00:00,UPI,7192.95
13011,14436,2023-11-07 10:00:00,Wallet,18072.16
13012,14437,2024-02-13 09:00:00,UPI,3684.22
13013,14438,2024-04-13 17:00:00,UPI,5092.15
13014,14439,2024-08-08 19:00:00,Card,5577.26
13015,14440,2023-04-09 20:00:00,NetBanking,3602.31
13016,14441,2023-10-31 17:00:00,Cash,16801.49
13017,14442,2024-08-04 17:00:00,UPI,10918.68
13018,14443,2023-10-03 18:00:00,UPI,69603.3
13019,14444,2024-03-20 14:00:00,Card,10434.65
13020,14445,2023-03-08 16:00:00,NetBanking,3276.71
13021,14447,2024-03-13 17:00:00,UPI,1118.5
13022,14448,2023-10-17 14:00:00,UPI,3474.23
13023,14450,2024-06-05 11:00:00,UPI,5711.19
13024,14451,2023-06-07 12:00:00,Cash,5974.28
13025,14452,2023-01-24 18:00:00,UPI,8439.43
13026,14453,2024-04-17 18:00:00,Card,1055.16
13027,14454,2024-04-19 12:00:00,Card,12901.7
13028,14455,2023-06-23 17:00:00,Card,2440.19
13029,14456,2024-12-26 09:00:00,UPI,21185.73
13030,14457,2023-06-11 10:00:00,Cash,27540.45
13031,14458,2024-09-11 15:00:00,Card,732.01
13032,14459,2023-08-29 18:00:00,Cash,3758.35
13033,14460,2023-01-12 11:00:00,Card,9696.43
13034,14461,2023-01-07 14:00:00,NetBanking,20559.57
13035,14462,2023-05-23 18:00:00,UPI,15069.15
13036,14463,2023-09-25 11:00:00,UPI,4458.64
13037,14464,2024-12-21 17:00:00,NetBanking,7201.24
13038,14465,2023-08-23 11:00:00,Card,39754.11
13039,14466,2024-07-28 17:00:00,Wallet,2144.94
13040,14467,2023-04-20 17:00:00,Card,7129.42
13041,14469,2023-12-01 09:00:00,Wallet,4855.09
13042,14470,2023-10-15 12:00:00,Card,8366.25
13043,14471,2023-10-12 16:00:00,UPI,11413.46
13044,14472,2024-12-05 11:00:00,UPI,8544.79
13045,14473,2023-12-11 14:00:00,Card,8120.5
13046,14474,2023-01-17 10:00:00,Cash,13214.18
13047,14475,2024-12-06 14:00:00,UPI,16727.33
13048,14476,2024-10-25 09:00:00,Wallet,7189.74
13049,14477,2024-06-16 13:00:00,NetBanking,708.29
13050,14478,2024-05-17 12:00:00,NetBanking,21120.61
13051,14479,2023-07-31 18:00:00,Wallet,5589.91
13052,14480,2024-07-07 19:00:00,UPI,10906.32
13053,14481,2024-10-08 20:00:00,Cash,13626.4
13054,14482,2023-09-22 11:00:00,Card,11749.59
13055,14483,2023-08-14 20:00:00,UPI,5722.84
13056,14484,2023-11-04 18:00:00,UPI,2512.16
13057,14485,2024-09-07 20:00:00,Cash,1617.35
13058,14486,2024-08-26 11:00:00,Card,10119.81
13059,14488,2023-06-05 09:00:00,Cash,20388.73
13060,14489,2024-05-23 10:00:00,UPI,5608.14
13061,14490,2024-01-23 20:00:00,Cash,2487.27
13062,14491,2024-02-09 10:00:00,Card,5674.25
13063,14492,2023-05-09 14:00:00,NetBanking,16386.8
13064,14493,2024-03-27 17:00:00,NetBanking,15542.09
13065,14494,2024-10-23 15:00:00,UPI,21406.05
13066,14495,2024-10-29 10:00:00,Card,1473.94
13067,14496,2024-12-01 16:00:00,Card,9158.13
13068,14497,2023-10-06 10:00:00,Card,17932.21
13069,14498,2024-01-09 21:00:00,Cash,8526.87
13070,14499,2023-03-03 16:00:00,UPI,18957.58
13071,14500,2023-05-27 20:00:00,UPI,8742.82
13072,14501,2023-10-30 14:00:00,Card,11992.48
13073,14502,2024-10-06 19:00:00,UPI,17105.21
13074,14503,2024-08-27 19:00:00,UPI,5747.43
13075,14504,2023-09-13 11:00:00,UPI,7571.85
13076,14505,2024-11-25 10:00:00,Card,19582.5
13077,14507,2024-11-13 17:00:00,Cash,1310.01
13078,14509,2023-12-07 15:00:00,UPI,16526.68
13079,14511,2023-10-14 12:00:00,NetBanking,1035.16
13080,14513,2023-10-15 10:00:00,UPI,10842.84
13081,14514,2023-10-12 19:00:00,UPI,10645.65
13082,14515,2024-05-19 13:00:00,NetBanking,4255.34
13083,14516,2024-05-02 13:00:00,Cash,18255.8
13084,14517,2024-04-12 09:00:00,UPI,11534.13
13085,14518,2023-02-25 21:00:00,Card,1469.64
13086,14519,2024-02-04 13:00:00,Cash,18734.63
13087,14520,2024-11-13 18:00:00,Cash,22452.5
13088,14521,2024-11-02 10:00:00,Card,6910.83
13089,14522,2023-06-01 18:00:00,Card,8075.3
13090,14523,2023-04-29 10:00:00,Card,5748.95
13091,14524,2023-05-15 18:00:00,Cash,15796.75
13092,14525,2024-12-22 11:00:00,NetBanking,18753.17
13093,14526,2023-04-14 13:00:00,Card,24818.54
13094,14528,2024-09-25 13:00:00,UPI,6533.9
13095,14529,2023-11-10 14:00:00,Cash,6223.8
13096,14530,2023-06-09 21:00:00,UPI,17195.57
13097,14531,2023-04-16 17:00:00,Cash,8968.88
13098,14532,2024-01-19 17:00:00,Card,20164.14
13099,14533,2023-07-01 18:00:00,UPI,5730.47
13100,14534,2024-01-21 11:00:00,UPI,21727.81
13101,14535,2024-11-25 20:00:00,UPI,4842.13
13102,14536,2024-10-27 15:00:00,Cash,23774.56
13103,14537,2024-11-08 18:00:00,UPI,5084.55
13104,14538,2023-11-18 10:00:00,Card,12680.34
13105,14539,2024-03-19 09:00:00,Card,5906.39
13106,14542,2024-02-10 14:00:00,Cash,462.61
13107,14544,2023-10-17 15:00:00,Wallet,24934.31
13108,14545,2023-02-05 15:00:00,UPI,11281.19
13109,14546,2023-12-07 15:00:00,Card,28327.08
13110,14547,2024-03-13 19:00:00,UPI,34094.55
13111,14548,2024-04-19 17:00:00,UPI,3698.38
13112,14549,2024-11-24 16:00:00,Cash,26367.96
13113,14550,2023-04-28 18:00:00,UPI,20057.74
13114,14552,2024-03-18 21:00:00,Card,17230.15
13115,14553,2024-09-26 21:00:00,Card,7521.91
13116,14554,2023-11-04 15:00:00,Cash,23664.3
13117,14555,2024-08-18 12:00:00,UPI,19058.28
13118,14556,2023-01-11 14:00:00,UPI,877.0
13119,14557,2023-10-14 17:00:00,NetBanking,498.87
13120,14558,2024-11-11 12:00:00,Card,26471.57
13121,14559,2024-05-18 21:00:00,Card,2849.32
13122,14560,2023-01-11 19:00:00,UPI,4440.21
13123,14561,2024-10-31 16:00:00,Card,3569.35
13124,14562,2023-10-21 09:00:00,NetBanking,37064.35
13125,14563,2024-02-29 10:00:00,UPI,18368.7
13126,14564,2024-05-04 17:00:00,Card,6257.92
13127,14565,2024-09-23 19:00:00,NetBanking,4268.1
13128,14566,2024-09-10 16:00:00,Card,5734.09
13129,14567,2024-08-20 17:00:00,Card,1649.22
13130,14568,2024-08-19 19:00:00,Wallet,366.71
13131,14569,2023-10-06 21:00:00,UPI,12208.24
13132,14571,2024-05-31 14:00:00,UPI,932.23
13133,14572,2024-02-03 10:00:00,UPI,15058.43
13134,14573,2023-11-02 14:00:00,Card,6625.54
13135,14574,2024-03-26 12:00:00,UPI,9914.58
13136,14575,2024-08-29 16:00:00,UPI,12660.21
13137,14576,2023-09-15 13:00:00,Card,6991.58
13138,14577,2023-09-08 15:00:00,Card,9333.22
13139,14578,2024-09-22 19:00:00,UPI,17616.04
13140,14579,2023-03-01 13:00:00,Card,6135.59
13141,14580,2023-04-08 21:00:00,UPI,6309.72
13142,14581,2024-05-22 18:00:00,Card,14789.71
13143,14582,2023-05-21 18:00:00,Cash,8007.29
